Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
941.88;1;1,7573128;0.27465612;147042.8;83674.8;0,00602185;0,001922172;385,83634;184,41315;3568,7109;5
947.53;1;1,7616998;0.27580833;146870.8;83368.8;0,005186406;0,001480902;265,55642;193,69211;3574,3679;5,0033
953.22;1;1,7547558;0.27398284;146628.8;83560.8;0,007576219;0,002194657;398,5088;280,32913;3580,0469;5
958.87;1;1,7553769;0.27414649;146550.8;83486.8;0,005768539;0,001470606;214,82478;245,54772;3585,7012;5
964.55;1;1,7699434;0.27796359;147490.8;83330.8;0,006195025;0,001771146;320,83149;228,5013;3591,3827;5
970.24;1;1,7600707;0.27538087;146266.8;83102.8;0,0063488;0,0018872;352,83961;222,86697;3597,0723;5
975.89;1;1,7524628;0.27337802;146510.8;83602.8;0,00497224;0,001464089;270,50479;180,11166;3602,7206;5
981.57;1;1,7696356;0.27788333;146622.8;82854.8;0,007193291;0,001932378;318,64549;284,61572;3608,404;5
987.24;1;1,7680901;0.27748018;147378.8;83354.8;0,005256546;0,001543345;287,79342;186,86274;3614,0803;5
992.91;1;1,7586449;0.27500636;146450.8;83274.8;0,006008038;0,001680598;291,85829;231,07028;3619,7468;5
998.6;1;1,7657013;0.27685611;147080.8;83298.8;0,006893013;0,001804533;283,98517;282,6264;3625,4308;5
1004.27;1;1,7619351;0.27587002;147242.8;83568.8;0,006488404;0,001752686;290,91905;259,70185;3631,1004;5
1009.94;1;1,7684205;0.27756639;147402.8;83352.8;0,006355933;0,001632911;248,70655;264,51783;3636,7728;5
1015.63;1;1,7641393;0.27644746;146964.8;83306.8;0,005059768;0,001500098;281,44888;177,86748;3642,4636;5,0033
1021.3;1;1,7592769;0.27517241;146478.8;83260.8;0,007222402;0,002076994;374,2836;267,53298;3648,1327;5
1026.96;1;1,7636604;0.27632209;147104.8;83408.8;0,00644109;0,001927238;365,35318;223,33548;3653,7967;5
1032.63;1;1,7511478;0.27303069;147076.8;83988.8;0,007404385;0,001904021;283,11054;316,19581;3659,4655;5
